_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
224.295833; -4.346389;    5570;5570; 16    Lib;132052;     ;         ;14 57 11.0;-04 20 47; 4.49; 0.32;  F0V               ;
225.725000; +2.091389;    5601;5601;110    Vir;133165;     ;         ;15 02 54.0;+02 05 29; 4.40; 1.04;  K0.5IIIbFe-0.5    ;
227.210833;-45.279722;    5626;5626;   Lam Lup;133955;     ;         ;15 08 50.6;-45 16 47; 4.05;-0.18;  B3V               ;*
227.983750;-48.737778;    5646;5646;   Kap1Lup;134481;     ;         ;15 11 56.1;-48 44 16; 3.87;-0.05;  B9.5Vne           ;*
229.378333;-58.801111;    5670;5670;   Bet Cir;135379;     ;         ;15 17 30.8;-58 48 04; 4.07; 0.09;  A3V               ;
229.633333;-47.875000;    5683;5683;   Mu  Lup;135734;     ;         ;15 18 32.0;-47 52 30; 4.27;-0.08;  B8Ve              ;*
229.457917;-30.148889;    5686;5686;  2    Lup;135758;     ; 7012    ;15 17 49.9;-30 08 56; 4.34; 1.10;  G9IIIaFe1         ;*
230.451667;-36.261389;    5705;5705;   Phi1Lup;136422;     ;         ;15 21 48.4;-36 15 41; 3.56; 1.54;  K5III             ;*
231.122500;+37.377222;    5733;5733; 51Mu 1Boo;137391; 9626; 7063    ;15 24 29.4;+37 22 38; 4.31; 0.31;  F2IVa             ;*
231.957083;+29.105833;    5747;5747;  3Bet CrB;137909;     ;Bet CrB  ;15 27 49.7;+29 06 21; 3.68; 0.28;  F0p               ;*
234.180000;-66.316944;    5771;5771;   Eps TrA;138538;     ;         ;15 36 43.2;-66 19 01; 4.11; 1.17;  K1-2III           ;*
233.232500;+31.359167;    5778;5778;  4The CrB;138749;     ; 7134/5  ;15 32 55.8;+31 21 33; 4.14;-0.13;  B6Vnne            ;*
233.881667;-14.789444;    5787;5787; 38Gam Lib;138905; 9704;         ;15 35 31.6;-14 47 22; 3.91; 1.01;  G8.5III           ;*
233.700417;+10.537500;    5788;5788; 13Del Ser;138917; 9701;         ;15 34 48.1;+10 32 15; 3.80; 0.26;  F0IV              ;*
233.700417;+10.539167;    5789;5789; 13Del Ser;138918; 9701;Del Ser  ;15 34 48.1;+10 32 21; 3.80; 0.26;  F0IV              ;*
234.256250;-28.135000;    5794;5794; 39Ups Lib;139063; 9705;         ;15 37 01.5;-28 08 06; 3.58; 1.38;  K3III             ;*
234.513333;-42.567500;    5797;5797;   Ome Lup;139127;     ;         ;15 38 03.2;-42 34 03; 4.33; 1.42;  K4.5III           ;*
234.664167;-29.777778;    5812;5812; 40Tau Lib;139365;     ;         ;15 38 39.4;-29 46 40; 3.66;-0.17;  B2.5V             ;*
235.685833;+26.295556;    5849;5849;  8Gam CrB;140436; 9757;Gam CrB  ;15 42 44.6;+26 17 44; 3.84; 0.00;  B9IV+A3V          ;*
236.547083;+15.421944;    5867;5867; 28Bet Ser;141003; 9778;         ;15 46 11.3;+15 25 19; 3.67; 0.06;  A2IV              ;*
236.610833; +7.353056;    5868;5868; 27Lam Ser;141004;     ; 7246    ;15 46 26.6;+07 21 11; 4.43; 0.60;  G0-V              ;*
237.185000;+18.141667;    5879;5879; 35Kap Ser;141477;     ; 7269    ;15 48 44.4;+18 08 30; 4.09; 1.62;  M0.5IIIab         ;*
237.405000; -3.430278;    5881;5881; 32Mu  Ser;141513;     ;         ;15 49 37.2;-03 25 49; 3.53;-0.04;  A0V               ;
237.739583;-33.627222;    5883;5883;  5Chi Lup;141556;     ;         ;15 50 57.5;-33 37 38; 3.95;-0.04;  B9IV              ;*
237.704167; +4.477778;    5892;5892; 37Eps Ser;141795;     ;         ;15 50 49.0;+04 28 40; 3.71; 0.15;  A2Vm              ;*
236.014583;+77.794444;    5903;5903; 16Zet UMi;142105;     ; 7263    ;15 44 03.5;+77 47 40; 4.32; 0.04;  A3Vn              ;*
238.456250;-16.729444;    5908;5908; 46The Lib;142198;     ;         ;15 53 49.5;-16 43 46; 4.15; 1.02;  G8.5IIIb          ;
239.221250;-29.214167;    5928;5928;  5Rho Sco;142669; 9846;         ;15 56 53.1;-29 12 51; 3.88;-0.20;  B2IV-V            ;*
239.113333;+15.661667;    5933;5933; 41Gam Ser;142860;     ; 7350    ;15 56 27.2;+15 39 42; 3.85; 0.48;  F6V               ;*
239.397083;+26.877778;    5947;5947; 13Eps CrB;143107; 9859;         ;15 57 35.3;+26 52 40; 4.15; 1.23;  K2IIIab           ;*
240.472083;+58.565278;    5986;5986; 13The Dra;144284;     ;         ;16 01 53.3;+58 33 55; 4.01; 0.52;  F8IV              ;*
241.647917;-36.802222;    5987;5987;   The Lup;144294;     ;         ;16 06 35.5;-36 48 08; 4.23;-0.17;  B2.5Vn            ;*
241.701667;-20.669167;    5993;5993;  9Ome1Sco;144470;     ;         ;16 06 48.4;-20 40 09; 3.96;-0.04;  B1V               ;*
241.851250;-20.868611;    5997;5997; 10Ome2Sco;144608;     ; 7454    ;16 07 24.3;-20 52 07; 4.32; 0.84;  G3II-III          ;*
242.192500;+44.935000;    6023;6023; 11Phi Her;145389;     ; 7490    ;16 08 46.2;+44 56 06; 4.26;-0.07;  B9p:Mn:           ;*
242.998750;-19.460556;    6027;6027; 14Nu  Sco;145502; 9951;         ;16 11 59.7;-19 27 38; 4.01; 0.04;  B3V               ;*
243.859583;-63.685556;    6030;6030;   Del TrA;145544;     ;         ;16 15 26.3;-63 41 08; 3.85; 1.11;  G2Ib-IIa          ;
244.960000;-50.155556;    6072;6072;   Gam2Nor;146686;     ;         ;16 19 50.4;-50 09 20; 4.02; 1.08;  G8III             ;*
244.935000;+46.313333;    6092;6092; 22Tau Her;147394;10010; 7641    ;16 19 44.4;+46 18 48; 3.89;-0.15;  B5IV              ;*
245.480000;+19.153056;    6095;6095; 20Gam Her;147547;10022; 7667    ;16 21 55.2;+19 09 11; 3.75; 0.27;  A9III             ;*
248.362500;-78.897222;    6102;6102;   Gam Aps;147675;     ;         ;16 33 27.0;-78 53 50; 3.89; 0.91;  G8-K0III          ;
246.025833;-20.037500;    6104;6104;  4Psi Oph;147700;     ;         ;16 24 06.2;-20 02 15; 4.50; 1.01;  K0II-III          ;
246.796250;-47.555000;    6115;6115;   Eps Nor;147971;     ;         ;16 27 11.1;-47 33 18; 4.47;-0.07;  B4V               ;*
246.755833;-18.456389;    6118;6118;  7Chi Oph;148184;     ;Chi Oph  ;16 27 01.4;-18 27 23; 4.42; 0.28;  B2IV:pe           ;*
247.845417;-34.704444;    6143;6143;          ;148703;     ;         ;16 31 22.9;-34 42 16; 4.23;-0.16;  B2III-IV          ;*
247.784583;-16.612778;    6147;6147;  8Phi Oph;148786;10086;         ;16 31 08.3;-16 36 46; 4.28; 0.92;  G8+IIIa           ;*
247.728333; +1.983889;    6149;6149; 10Lam Oph;148857;10087; 7784    ;16 30 54.8;+01 59 02; 3.82; 0.01;  A0V+A4V           ;*
248.034167;-21.466389;    6153;6153;  9Ome Oph;148898;     ;Ome Oph  ;16 32 08.2;-21 27 59; 4.45; 0.13;  A7p               ;*
250.769167;-77.517500;    6163;6163;   Bet Aps;149324;     ;         ;16 43 04.6;-77 31 03; 4.24; 1.06;  K0III             ;*
249.093750;-35.255556;    6166;6166;          ;149447;     ; 7844    ;16 36 22.5;-35 15 20; 4.16; 1.57;  K6III             ;
248.525833;+42.436944;    6168;6168; 35Sig Her;149630;     ; 7837    ;16 34 06.2;+42 26 13; 4.20;-0.01;  B9V               ;*
250.724167;+38.922222;    6220;6220; 44Eta Her;150997;     ; 7934    ;16 42 53.8;+38 55 20; 3.53; 0.92;  G7.5IIIbFe-1      ;*
252.446250;-59.041389;    6229;6229;   Eta Ara;151249;     ;         ;16 49 47.1;-59 02 29; 3.76; 1.57;  K5III             ;
253.083750;-38.017500;    6252;6252;   Mu 2Sco;151985;     ;         ;16 52 20.1;-38 01 03; 3.57;-0.21;  B2IV              ;*
253.645833;-42.361389;    6271;6271;   Zet2Sco;152334;     ; 8028    ;16 54 35.0;-42 21 41; 3.62; 1.37;  K4III             ;*
253.502083;+10.165278;    6281;6281; 25Iot Oph;152614;     ; 8034    ;16 54 00.5;+10 09 55; 4.38;-0.08;  B8V               ;
254.896250;-53.160556;    6295;6295;   Eps1Ara;152980;     ;         ;16 59 35.1;-53 09 38; 4.06; 1.45;  K4IIIab           ;
251.492083;+82.037222;    6322;6322; 22Eps UMi;153751;10242;Eps UMi  ;16 45 58.1;+82 02 14; 4.23; 0.89;  G5III             ;*
255.072500;+30.926389;    6324;6324; 58Eps Her;153808;     ;         ;17 00 17.4;+30 55 35; 3.92;-0.01;  A0V               ;*
260.250833;-21.112778;    6445;6445; 40Xi  Oph;156897;     ;         ;17 21 00.2;-21 06 46; 4.39; 0.39;  F1III-IV          ;
260.207083;-12.846944;    6446;6446; 53Nu  Ser;156928;10481;         ;17 20 49.7;-12 50 49; 4.33; 0.03;  A2V               ;*
261.592500;-24.175278;    6486;6486; 44    Oph;157792;     ; 8640    ;17 26 22.2;-24 10 31; 4.17; 0.28;  A3m               ;*
261.838750;-29.866944;    6492;6492; 45    Oph;157919;     ;         ;17 27 21.3;-29 52 01; 4.29; 0.40;  F5IVDel Sct*      ;*
261.628750; +4.140278;    6498;6498; 49Sig Oph;157999;     ; 8664    ;17 26 30.9;+04 08 25; 4.34; 1.50;  K2II              ;
262.774583;-60.683889;    6500;6500;   Del Ara;158094;     ;         ;17 31 05.9;-60 41 02; 3.62;-0.10;  B8Vn              ;*
262.684583;+26.110556;    6526;6526; 76Lam Her;158899;     ; 9070    ;17 30 44.3;+26 06 38; 4.41; 1.44;  K3.5III           ;*
264.136667;-38.635278;    6546;6546;          ;159433;     ; 9205    ;17 36 32.8;-38 38 07; 4.29; 1.09;  K0IIIb            ;
264.396667;-15.398611;    6561;6561; 55Xi  Ser;159876;     ; 9270    ;17 37 35.2;-15 23 55; 3.54; 0.26;  F0IVDel Sct       ;*
265.353750;-12.875278;    6581;6581; 56Omi Ser;160613;     ;Omi Ser  ;17 41 24.9;-12 52 31; 4.26; 0.08;  A2V               ;*
266.433333;-64.723889;    6582;6582;   Eta Pav;160635;     ;         ;17 45 44.0;-64 43 26; 3.62; 1.19;  K2II              ;
264.866250;+46.006389;    6588;6588; 85Iot Her;160762;     ;Iot Her  ;17 39 27.9;+46 00 23; 3.80;-0.18;  B3IV              ;*
266.973333; +2.707222;    6629;6629; 62Gam Oph;161868;     ;         ;17 47 53.6;+02 42 26; 3.75; 0.04;  A0Vnp             ;*
268.382083;+56.872778;    6688;6688; 32Xi  Dra;163588;     ;         ;17 53 31.7;+56 52 22; 3.75; 1.18;  K2-III            ;*
269.063333;+37.250556;    6695;6695; 91The Her;163770;     ; 9890    ;17 56 15.2;+37 15 02; 3.86; 1.35;  K1IIaCN+2         ;*
269.441250;+29.247778;    6703;6703; 92Xi  Her;163993;     ; 9927    ;17 57 45.9;+29 14 52; 3.70; 0.94;  G8+III            ;
269.625833;+30.189444;    6707;6707; 94Nu  Her;164136;     ;Nu  Her  ;17 58 30.2;+30 11 22; 4.41; 0.39;  F2II              ;*
270.161250; +2.931667;    6714;6714; 67    Oph;164353;10966;         ;18 00 38.7;+02 55 54; 3.97; 0.02;  B5Ib              ;*
270.438333; +1.305278;    6723;6723; 68    Oph;164577;10990;10009    ;18 01 45.2;+01 18 19; 4.45; 0.02;  A2Vn              ;*
271.657917;-50.091667;    6743;6743;   The Ara;165024;     ;         ;18 06 37.9;-50 05 30; 3.66;-0.08;  B2Ib              ;*
272.145000;-63.668333;    6745;6745;   Pi  Pav;165040;     ;10204    ;18 08 34.8;-63 40 06; 4.35; 0.22;  A7pSr             ;*
271.363750; +2.499444;    6752;6752; 70    Oph;165341;11046;         ;18 05 27.3;+02 29 58; 4.03; 0.86;  K0V               ;*
271.837500; +9.563889;    6771;6771; 72    Oph;165777;11076;         ;18 07 21.0;+09 33 50; 3.73; 0.12;  A4IV s            ;*
271.885833;+28.762500;    6779;6779;103Omi Her;166014;     ;Omi Her  ;18 07 32.6;+28 45 45; 3.83;-0.03;  B9.5V             ;*
272.189583;+20.814444;    6787;6787;102    Her;166182;11102;         ;18 08 45.5;+20 48 52; 4.36;-0.16;  B2IV              ;*
263.053750;+86.586389;    6789;6789; 23Del UMi;166205;     ;         ;17 32 12.9;+86 35 11; 4.36; 0.02;  A1Vn              ;*
273.440833;-21.058889;    6812;6812; 13Mu  Sgr;166937;11169;Mu  Sgr  ;18 13 45.8;-21 03 32; 3.86; 0.23;  B8Iap             ;*
275.806667;-61.493889;    6855;6855;   Xi  Pav;168339;     ;10673    ;18 23 13.6;-61 29 38; 4.36; 1.48;  K4III             ;*
274.965417;+36.064444;    6872;6872;  1Kap Lyr;168775;     ;10657    ;18 19 51.7;+36 03 52; 4.33; 1.17;  K2IIIabCN0.5      ;*
275.924583;+21.769722;    6895;6895;109    Her;169414;     ;10742    ;18 23 41.9;+21 46 11; 3.84; 1.18;  K2.5IIIab         ;
276.743333;-45.968333;    6897;6897;   Alp Tel;169467;     ;         ;18 26 58.4;-45 58 06; 3.51;-0.17;  B3IV              ;*
277.207917;-49.070833;    6905;6905;   Zet Tel;169767;     ;         ;18 28 49.9;-49 04 15; 4.13; 1.02;  G8-K0III          ;*
275.189583;+71.337778;    6920;6920; 43Phi Dra;170000;11311;Phi Dra  ;18 20 45.5;+71 20 16; 4.22;-0.10;  A0pSi:            ;*
275.264167;+72.732778;    6927;6927; 44Chi Dra;170153;     ;10749    ;18 21 03.4;+72 43 58; 3.57; 0.49;  F7V               ;*
278.801667; -8.244167;    6973;6973;   Alp Sct;171443;     ;11056    ;18 35 12.4;-08 14 39; 3.85; 1.33;  K3-III-IIIb       ;*
280.758750;-71.428056;    6982;6982;   Zet Pav;171759;     ;         ;18 43 02.1;-71 25 41; 4.01; 1.14;  K0III             ;*
281.193333;+37.605000;    7056;7056;  6Zet1Lyr;173648;11639;11308    ;18 44 46.4;+37 36 18; 4.36; 0.19;  A4m               ;*
281.415417;+20.546389;    7061;7061;110    Her;173667;11658;11323    ;18 45 39.7;+20 32 47; 4.19; 0.46;  F6V               ;*
281.793750; -4.747778;    7063;7063;   Bet Sct;173764;     ;         ;18 47 10.5;-04 44 52; 4.22; 1.10;  G4IIa             ;*
281.755417;+18.181389;    7069;7069;111    Her;173880;     ;         ;18 47 01.3;+18 10 53; 4.36; 0.13;  A5III             ;*
283.054167;-62.187500;    7074;7074;   Lam Pav;173948;     ;Lam Pav  ;18 52 13.0;-62 11 15; 4.22;-0.14;  B2II-IIIe         ;*
284.237500;-67.233611;    7107;7107;   Kap Pav;174694;     ;Kap Pav  ;18 56 57.0;-67 14 01; 4.44; 0.71;  F5I-II            ;*
283.625833;+36.898889;    7139;7139; 12Del2Lyr;175588;11825;Del2 Lyr ;18 54 30.2;+36 53 56; 4.30; 1.68;  M4II              ;*
284.432500;-21.106667;    7150;7150; 37Xi 2Sgr;175775;     ;         ;18 57 43.8;-21 06 24; 3.51; 1.18;  K1III             ;*
283.833750;+43.946111;    7157;7157; 13    Lyr;175865;     ;R Lyr    ;18 55 20.1;+43 56 46; 4.04; 1.59;  M5III             ;*
284.905833;+15.068333;    7176;7176; 13Eps Aql;176411;     ;         ;18 59 37.4;+15 04 06; 4.02; 1.08;  K1-IIICN0.5Ba0.2  ;*
285.420000; -5.738889;    7193;7193; 12    Aql;176678;     ;11655    ;19 01 40.8;-05 44 20; 4.02; 1.09;  K1III             ;
286.170833;-21.741667;    7217;7217; 39Omi Sgr;177241;11996;11703    ;19 04 41.0;-21 44 30; 3.77; 1.01;  G9IIIb            ;
287.367917;-37.904444;    7254;7254;   Alp CrA;178253;     ;         ;19 09 28.3;-37 54 16; 4.11; 0.04;  A2V               ;*
287.507083;-39.340833;    7259;7259;   Bet CrA;178345;     ;         ;19 10 01.7;-39 20 27; 4.11; 1.20;  K0II              ;
288.439583;+39.146111;    7298;7298; 20Eta Lyr;180163;12197;11839    ;19 13 45.5;+39 08 46; 4.39;-0.15;  B2.5IV            ;*
289.092083;+38.133611;    7314;7314; 21The Lyr;180809;     ;11873    ;19 16 22.1;+38 08 01; 4.36; 1.26;  K0+II             ;
289.275833;+53.368611;    7328;7328;  1Kap Cyg;181276;     ;11886    ;19 17 06.2;+53 22 07; 3.77; 0.96;  G9III             ;*
290.659583;-44.458889;    7337;7337;   Bet1Sgr;181454;     ;         ;19 22 38.3;-44 27 32; 4.01;-0.10;  B9V               ;*
290.418333;-17.847222;    7340;7340; 44Rho1Sgr;181577;     ;Rho1 Sgr ;19 21 40.4;-17 50 50; 3.93; 0.22;  F0IV-V            ;*
290.805000;-44.799722;    7343;7343;   Bet2Sgr;181623;     ;         ;19 23 13.2;-44 47 59; 4.29; 0.34;  F2III             ;*
290.971667;-40.616111;    7348;7348;   Alp Sgr;181869;     ;         ;19 23 53.2;-40 36 58; 3.97;-0.10;  B8V               ;*
288.887500;+73.355556;    7352;7352; 60Tau Dra;181984;     ;11898    ;19 15 33.0;+73 21 20; 4.45; 1.25;  K2+IIIbCN1Fe1     ;
292.176250;+24.665000;    7405;7405;  6Alp Vul;183439;     ;12069    ;19 28 42.3;+24 39 54; 4.44; 1.50;  M0III             ;*
292.426250;+51.729722;    7420;7420; 10Iot2Cyg;184006;     ;         ;19 29 42.3;+51 43 47; 3.79; 0.14;  A5Vn              ;
293.522500; +7.378889;    7429;7429; 38Mu  Aql;184406;12607;12155    ;19 34 05.4;+07 22 44; 4.45; 1.17;  K3-IIIbCN0.5      ;*
294.180417; -1.286389;    7447;7447; 41Iot Aql;184930;12663;12201    ;19 36 43.3;-01 17 11; 4.36;-0.08;  B5III             ;*
294.110417;+50.221111;    7469;7469; 13The Cyg;185395;12695;         ;19 36 26.5;+50 13 16; 4.48; 0.38;  F4V               ;*
295.024167;+18.013889;    7479;7479;  5Alp Sge;185758;12766;         ;19 40 05.8;+18 00 50; 4.37; 0.78;  G1II              ;*
295.262083;+17.476111;    7488;7488;  6Bet Sge;185958;     ;         ;19 41 02.9;+17 28 34; 4.37; 1.05;  G8IIIaCN0.5       ;*
296.847083;+18.534167;    7536;7536;  7Del Sge;187076;     ;Del Sge  ;19 47 23.3;+18 32 03; 3.82; 1.41;  M2II+A0V          ;*
297.641250;+32.914167;    7564;7564;   Chi Cyg;187796;     ;Chi Cyg  ;19 50 33.9;+32 54 51; 4.23; 1.82;  S6+/1e            ;*
298.118333; +1.005556;    7570;7570; 55Eta Aql;187929;     ;Eta Aql  ;19 52 28.4;+01 00 20; 3.90; 0.89;  F6Ib              ;*
298.815417;-41.868333;    7581;7581;   Iot Sgr;188114;     ;         ;19 55 15.7;-41 52 06; 4.13; 1.08;  K0II-III          ;
297.043333;+70.267778;    7582;7582; 63Eps Dra;188119;13007;12465    ;19 48 10.4;+70 16 04; 3.83; 0.89;  G7IIIbCN-2        ;*
300.147917;-72.910556;    7590;7590;   Eps Pav;188228;     ;12598    ;20 00 35.5;-72 54 38; 3.96;-0.03;  A0V               ;
298.828333; +6.406667;    7602;7602; 60Bet Aql;188512;13110;12557    ;19 55 18.8;+06 24 24; 3.71; 0.86;  G8IV              ;*
299.076667;+35.083333;    7615;7615; 21Eta Cyg;188947;13149;12586    ;19 56 18.4;+35 05 00; 3.89; 1.02;  K0III             ;*
299.934167;-35.276389;    7623;7623;   The1Sgr;189103;     ;         ;19 59 44.2;-35 16 35; 4.37;-0.15;  B3IV              ;*
302.181667;-66.181944;    7665;7665;   Del Pav;190248;     ;12790    ;20 08 43.6;-66 10 55; 3.56; 0.76;  G6-8IV            ;*
303.407917;+46.741389;    7735;7735; 31    Cyg;192577;13554;V695 Cyg ;20 13 37.9;+46 44 29; 3.79; 1.28;  K2II+B3V          ;*
303.349583;+56.567778;    7740;7740; 33    Cyg;192696;     ;12935    ;20 13 23.9;+56 34 04; 4.30; 0.11;  A3IV-Vn           ;*
304.412083;-12.508333;    7747;7747;  5Alp1Cap;192876;13632;         ;20 17 38.9;-12 30 30; 4.24; 1.07;  G3Ib              ;*
302.222083;+77.711389;    7750;7750;  1Kap Cep;192907;13524;         ;20 08 53.3;+77 42 41; 4.39;-0.05;  B9III             ;*
303.867917;+47.714444;    7751;7751; 32    Cyg;192909;     ;V1488 Cyg;20 15 28.3;+47 42 52; 3.98; 1.52;  K3Ib+B3V          ;*
304.513750;-12.544722;    7754;7754;  6Alp2Cap;192947;13645;         ;20 18 03.3;-12 32 41; 3.57; 0.94;  G8IIIb            ;*
305.965417;+32.190000;    7806;7806; 39    Cyg;194317;     ;         ;20 23 51.7;+32 11 24; 4.43; 1.33;  K2.5IIIFe-0.5     ;*
307.348750;+30.368611;    7834;7834; 41    Cyg;195295;     ;13111    ;20 29 23.7;+30 22 07; 4.01; 0.40;  F5II              ;
307.395417;+62.994167;    7850;7850;  2The Cep;195725;     ;         ;20 29 34.9;+62 59 39; 4.22; 0.20;  A7III             ;*
308.303333;+11.303333;    7852;7852;  2Eps Del;195810;     ;13137    ;20 33 12.8;+11 18 12; 4.03;-0.13;  B6III             ;*
309.387500;+14.595278;    7882;7882;  6Bet Del;196524;14073;         ;20 37 33.0;+14 35 43; 3.63; 0.44;  F5IV              ;*
309.584583; -1.105278;    7884;7884; 71    Aql;196574;14081;13187    ;20 38 20.3;-01 06 19; 4.32; 0.95;  G7.5IIIa          ;*
309.909583;+15.911944;    7906;7906;  9Alp Del;196867;14121;13207    ;20 39 38.3;+15 54 43; 3.77;-0.06;  B9IV              ;*
310.864583;+15.074444;    7928;7928; 11Del Del;197461;     ;Del Del  ;20 43 27.5;+15 04 28; 4.43; 0.32;  A7IIIpDel Del     ;*
311.523750;-25.270833;    7936;7936; 16Psi Cap;197692;     ;         ;20 46 05.7;-25 16 15; 4.14; 0.43;  F4V               ;
311.415417;+30.719722;    7942;7942; 52    Cyg;197912;14259;         ;20 45 39.7;+30 43 11; 4.22; 1.05;  G9.5III           ;*
311.664583;+16.124167;    7948;7948; 12Gam2Del;197964;14279;         ;20 46 39.5;+16 07 27; 4.27; 1.04;  K1IV              ;*
311.919167; -9.495833;    7950;7950;  2Eps Aqr;198001;     ;         ;20 47 40.6;-09 29 45; 3.77; 0.00;  A1V               ;*
311.934167; -5.027778;    7951;7951;  3    Aqr;198026;     ;EN Aqr   ;20 47 44.2;-05 01 40; 4.42; 1.65;  M3III             ;*
312.955417;-26.919167;    7980;7980; 18Ome Cap;198542;     ;13351    ;20 51 49.3;-26 55 09; 4.11; 1.64;  M0-III-IIIbBa0.2  ;*
313.702500;-58.454167;    7986;7986;   Bet Ind;198700;     ;         ;20 54 48.6;-58 27 15; 3.65; 1.25;  K1II              ;
314.293333;+41.167222;    8028;8028; 58Nu  Cyg;199629;     ;         ;20 57 10.4;+41 10 02; 3.94; 0.02;  A1Vn              ;
316.486667;-17.232778;    8075;8075; 23The Cap;200761;     ;         ;21 05 56.8;-17 13 58; 4.07;-0.01;  A1V               ;*
316.232917;+43.927778;    8079;8079; 62Xi  Cyg;200905;     ;13518    ;21 04 55.9;+43 55 40; 3.72; 1.65;  K4.5Ib-II         ;*
316.782083;-25.005833;    8080;8080; 24    Cap;200914;14632;         ;21 07 07.7;-25 00 21; 4.50; 1.61;  M0.5III           ;
318.620417;+10.006944;    8123;8123;  7Del Equ;202275;14773;         ;21 14 28.9;+10 00 25; 4.49; 0.50;  F5V+G0V           ;*
318.697917;+38.045556;    8130;8130; 65Tau Cyg;202444;14787;Tau Cyg  ;21 14 47.5;+38 02 44; 3.72; 0.39;  F2IV              ;*
318.955833; +5.247778;    8131;8131;  8Alp Equ;202447;     ;         ;21 15 49.4;+05 14 52; 3.92; 0.53;  G0III+A5V         ;*
319.966667;-53.449722;    8140;8140;   The Ind;202730;     ;         ;21 19 52.0;-53 26 59; 4.39; 0.19;  A5V               ;*
319.354167;+39.394722;    8143;8143; 67Sig Cyg;202850;     ;13640    ;21 17 25.0;+39 23 41; 4.23; 0.12;  B9Iab             ;*
319.479583;+34.896944;    8146;8146; 66Ups Cyg;202904;14831;Ups Cyg  ;21 17 55.1;+34 53 49; 4.43;-0.11;  B2Vne             ;*
320.561667;-16.834444;    8167;8167; 32Iot Cap;203387;     ;         ;21 22 14.8;-16 50 04; 4.28; 0.90;  G7IIIFe-1.5       ;
320.521667;+19.804444;    8173;8173;  1    Peg;203504;14909;         ;21 22 05.2;+19 48 16; 4.08; 1.11;  K1III             ;*
321.610833;-65.366111;    8181;8181;   Gam Pav;203608;     ;13689    ;21 26 26.6;-65 21 58; 4.22; 0.49;  F6V               ;
321.666667;-22.411389;    8204;8204; 34Zet Cap;204075;14971;         ;21 26 40.0;-22 24 41; 3.74; 1.00;  G4Ib              ;*
323.495417;+45.591944;    8252;8252; 73Rho Cyg;205435;     ;13787    ;21 33 58.9;+45 35 31; 4.02; 0.89;  G8IIIFe-0.5       ;*
325.368750;-77.390000;    8254;8254;   Nu  Oct;205478;     ;         ;21 41 28.5;-77 23 24; 3.76; 1.00;  K0III             ;*
325.022917;-16.662222;    8278;8278; 40Gam Cap;206088;     ;         ;21 40 05.5;-16 39 44; 3.68; 0.32;  F0p               ;*
326.236667;-33.025833;    8305;8305;  9Iot PsA;206742;     ;         ;21 44 56.8;-33 01 33; 4.34;-0.05;  A0V               ;*
326.127917;+17.350000;    8313;8313;  9    Peg;206859;     ;13864    ;21 44 30.7;+17 21 00; 4.34; 1.17;  G5Ib              ;
326.161250;+25.645000;    8315;8315; 10Kap Peg;206901;15281;         ;21 44 38.7;+25 38 42; 4.13; 0.43;  F5IV              ;*
325.876667;+58.780000;    8316;8316;   Mu  Cep;206936;15271;Mu  Cep  ;21 43 30.4;+58 46 48; 4.08; 2.35;  M2-Ia             ;*
326.362083;+61.120833;    8334;8334; 10Nu  Cep;207260;     ;Nu Cep   ;21 45 26.9;+61 07 15; 4.29; 0.52;  A2Ia              ;*
326.698333;+49.309444;    8335;8335; 81Pi 2Cyg;207330;     ;         ;21 46 47.6;+49 18 34; 4.23;-0.12;  B3III             ;*
329.479583;-54.992500;    8368;8368;   Del Ind;208450;     ;         ;21 57 55.1;-54 59 33; 4.40; 0.28;  F0IV              ;*
331.528750;-39.543333;    8411;8411;   Lam Gru;209688;     ;         ;22 06 06.9;-39 32 36; 4.46; 1.37;  K3III             ;
330.947500;+64.627778;    8417;8417; 17Xi  Cep;209790;15600;         ;22 03 47.4;+64 37 40; 4.29; 0.34;  A3/6Vm            ;*
331.609167;-13.869722;    8418;8418; 33Iot Aqr;209819;     ;         ;22 06 26.2;-13 52 11; 4.27;-0.07;  B9IV-V            ;
331.752917;+25.345000;    8430;8430; 24Iot Peg;210027;     ;14034    ;22 07 00.7;+25 20 42; 3.76; 0.44;  F5V               ;*
332.095833;-32.988611;    8431;8431; 14Mu  PsA;210049;     ;         ;22 08 23.0;-32 59 19; 4.50; 0.05;  A2V               ;
332.550000; +6.197778;    8450;8450; 26The Peg;210418;     ;14057    ;22 10 12.0;+06 11 52; 3.53; 0.08;  A2Vp              ;*
332.496667;+33.178333;    8454;8454; 29Pi 2Peg;210459;     ;         ;22 09 59.2;+33 10 42; 4.29; 0.46;  F5III             ;*
333.469583;+39.715000;    8485;8485;          ;211073;15758;14076    ;22 13 52.7;+39 42 54; 4.49; 1.39;  K3III             ;*
333.758333;+57.043611;    8494;8494; 23Eps Cep;211336;     ;Eps Cep  ;22 15 02.0;+57 02 37; 4.19; 0.28;  F0IV              ;*
333.992500;+37.748889;    8498;8498;  1    Lac;211388;     ;         ;22 15 58.2;+37 44 56; 4.13; 1.46;  K3-II-III         ;
334.208333; -7.783333;    8499;8499; 43The Aqr;211391;     ;         ;22 16 50.0;-07 47 00; 4.16; 0.98;  G8III-IV          ;*
