_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
181.080000;-63.165556;    4603;4603;   The2Cru;104841;     ;The2 Cru ;12 04 19.2;-63 09 56; 4.72;-0.08;  B2IV              ;*
181.161250;-68.329167;    4604;4604;          ;104878;     ;         ;12 04 38.7;-68 19 45; 5.35;-0.01;  A0IV              ;*
181.193750;-76.519167;    4605;4605;   Kap Cha;104902;     ;         ;12 04 46.5;-76 31 09; 5.04; 1.49;  K4III             ;
181.957500;-75.366944;    4617;4617;          ;105340;     ;         ;12 07 49.8;-75 22 01; 5.18; 1.30;  K2II-III          ;
182.061250;-48.692778;    4620;4620;          ;105416;     ;         ;12 08 14.7;-48 41 34; 5.34;-0.01;  B9V               ;*
182.227083;-41.231389;    4625;4625;          ;105521;     ;V817 Cen ;12 08 54.5;-41 13 53; 5.48;-0.07;  B3IV              ;*
182.766250;-23.602500;    4635;4635;  3    Crv;105850;     ;         ;12 11 03.9;-23 36 09; 5.46; 0.06;  A2V               ;
183.049583;+77.616389;    4646;4646;          ;106112;     ;         ;12 12 11.9;+77 36 59; 5.14; 0.33;  A5m               ;*
183.510833;-45.723889;    4652;4652;          ;106321;     ;         ;12 14 02.6;-45 43 26; 5.31; 1.43;  K3III             ;*
184.000833;+14.898889;    4663;4663;  6    Com;106661;     ;         ;12 16 00.2;+14 53 56; 5.10; 0.06;  A3V               ;
184.085417;+23.945278;    4667;4667;  7    Com;106714;     ;         ;12 16 20.5;+23 56 43; 4.95; 0.97;  G8IIIFe-0.5       ;*
184.125417;+33.061389;    4668;4668;          ;106760;     ;Var?     ;12 16 30.1;+33 03 41; 5.00; 1.14;  K0.5IIIb          ;*
184.748750;-55.143056;    4682;4682;          ;107079;     ; 5544    ;12 18 59.7;-55 08 35; 5.00; 1.59;  M1III             ;*
184.707917;+75.160556;    4687;4687;          ;107193;     ;         ;12 18 49.9;+75 09 38; 5.38;-0.02;  A1V               ;
184.952917;+48.984167;    4690;4690;  3    CVn;107274;     ;         ;12 19 48.7;+48 59 03; 5.29; 1.66;  M0III             ;
185.087500; +3.312500;    4695;4695; 16    Vir;107328;     ;         ;12 20 21.0;+03 18 45; 4.96; 1.16;  K0-IIIbFe-1       ;*
185.140417;-22.215833;    4696;4696;  5Zet Crv;107348; 8517;         ;12 20 33.7;-22 12 57; 5.21;-0.10;  B8Vne             ;*
185.179167;+17.792778;    4697;4697; 11    Com;107383; 8521;         ;12 20 43.0;+17 47 34; 4.74; 1.01;  G8+III            ;*
185.232083;-13.565556;    4699;4699;          ;107418;     ; 5564    ;12 20 55.7;-13 33 56; 5.14; 1.05;  K1III             ;
185.530417;-67.521944;    4703;4703;   Zet2Mus;107566;     ;         ;12 22 07.3;-67 31 19; 5.15; 0.19;  A5V               ;
185.705417;-57.676111;    4706;4706;          ;107696;     ;Var?     ;12 22 49.3;-57 40 34; 5.39;-0.10;  B9V               ;*
185.626250;+25.846111;    4707;4707; 12    Com;107700; 8530; 5581    ;12 22 30.3;+25 50 46; 4.81; 0.49;  G0III-IV+A3V      ;*
185.897500;-35.412778;    4712;4712;          ;107832;     ;         ;12 23 35.4;-35 24 46; 5.32;-0.08;  B9III             ;*
186.006250;+51.562222;    4716;4716;  5    CVn;107950;     ;Var      ;12 24 01.5;+51 33 44; 4.80; 0.87;  G6IIIBa0.2        ;*
186.077083;+26.098611;    4717;4717; 13    Com;107966;     ;GN Com   ;12 24 18.5;+26 05 55; 5.18; 0.08;  A3V               ;*
186.462083;+39.018611;    4728;4728;  6    CVn;108225;     ;         ;12 25 50.9;+39 01 07; 5.02; 0.96;  G9III             ;
186.628750;-63.122500;    4729;4729;          ;108250;     ;         ;12 26 30.9;-63 07 21; 4.86;-0.12;  B4IV              ;*
186.631667;-51.450833;    4732;4732;          ;108257;     ;         ;12 26 31.6;-51 27 03; 4.82;-0.14;  B3Vn              ;*
186.600417;+27.268333;    4733;4733; 14    Com;108283;     ;         ;12 26 24.1;+27 16 06; 4.95; 0.27;  F0p               ;*
186.747083;+26.825556;    4738;4738; 16    Com;108382;     ;         ;12 26 59.3;+26 49 32; 5.00; 0.08;  A4V               ;*
186.869583;-58.991944;    4739;4739;          ;108396;     ;BL Cru   ;12 27 28.7;-58 59 31; 5.50; 1.45;  M4-5III           ;*
187.093750;-39.041389;    4748;4748;          ;108541;     ;         ;12 28 22.5;-39 02 29; 5.44;-0.08;  B8V               ;
187.227917;+25.912778;    4752;4752; 17    Com;108662; 8568;AI Com   ;12 28 54.7;+25 54 46; 5.29;-0.05;  A1IVp             ;*
187.362083;+24.108889;    4753;4753; 18    Com;108722;     ;         ;12 29 26.9;+24 06 32; 5.48; 0.43;  F5III             ;*
187.488750;+58.405833;    4760;4760; 74    UMa;108844;     ;         ;12 29 57.3;+58 24 21; 5.35; 0.20;  A5Del Del         ;
187.527917;+69.201111;    4765;4765;  4    Dra;108907;     ;CQ Dra   ;12 30 06.7;+69 12 04; 4.95; 1.62;  M3IIIa            ;*
187.752500;+24.567222;    4766;4766; 21    Com;108945;     ;UU Com   ;12 31 00.6;+24 34 02; 5.46; 0.05;  A2p               ;*
187.917917;-59.423889;    4768;4768;          ;108968;     ;BG Cru   ;12 31 40.3;-59 25 26; 5.48; 0.63;  F7Ib-II           ;*
188.445000; -9.451944;    4781;4781; 21    Vir;109309;     ;         ;12 33 46.8;-09 27 07; 5.48;-0.03;  A0V               ;
188.412083;+33.247500;    4783;4783;          ;109317;     ;         ;12 33 38.9;+33 14 51; 5.42; 1.00;  K0IIICN-1         ;
188.712917;+22.629167;    4789;4789; 23    Com;109485;     ;         ;12 34 51.1;+22 37 45; 4.81; 0.00;  A0IV              ;*
188.782500;+18.376944;    4792;4792; 24    Com;109511; 8600; 5748    ;12 35 07.8;+18 22 37; 5.02; 1.15;  K2III             ;*
188.939583;-41.021944;    4794;4794;          ;109536;     ;Var?     ;12 35 45.5;-41 01 19; 5.13; 0.22;  A7III             ;*
188.683333;+70.021944;    4795;4795;  6    Dra;109551;     ;         ;12 34 44.0;+70 01 19; 4.94; 1.31;  K3III*            ;*
189.097083;+59.486944;    4800;4800;          ;109729;     ;T UMa    ;12 36 23.3;+59 29 13; 5.50;     ;  M4IIIe            ;*
189.425833;-27.138889;    4803;4803;          ;109799; 8612;         ;12 37 42.2;-27 08 20; 5.45; 0.32;  F1IV              ;*
189.811667; -7.995556;    4813;4813; 26Chi Vir;110014;     ;         ;12 39 14.8;-07 59 44; 4.66; 1.23;  K2III-IIIbCN1     ;*
189.780417;+21.062500;    4815;4815; 26    Com;110024;     ;         ;12 39 07.3;+21 03 45; 5.46; 0.96;  G9III             ;*
189.968750;-39.987500;    4817;4817;          ;110073;     ; 5835    ;12 39 52.5;-39 59 15; 4.64;-0.08;  B8II/III          ;*
190.485833;-59.685833;    4823;4823;          ;110335;     ; 5858    ;12 41 56.6;-59 41 09; 4.93;-0.04;  B6IVe             ;*
190.471250;+10.235556;    4828;4828; 30Rho Vir;110411;     ;Rho Vir  ;12 41 53.1;+10 14 08; 4.88; 0.09;  A0V               ;*
190.709583;-63.058611;    4830;4830;          ;110432;     ;BZ Cru   ;12 42 50.3;-63 03 31; 5.31; 0.27;  B1IIIe            ;*
190.647500;-48.813056;    4831;4831;          ;110458;     ;         ;12 42 35.4;-48 48 47; 4.66; 1.09;  K0III             ;*
191.002083;-28.323889;    4839;4839;          ;110666;     ;         ;12 44 00.5;-28 19 26; 5.48; 1.34;  K4III             ;
191.407917;-60.981111;    4842;4842;   Iot Cru;110829;     ;         ;12 45 37.9;-60 58 52; 4.69; 1.05;  K0III             ;*
191.282500;+45.440278;    4846;4846;          ;110914;     ;Y CVn    ;12 45 07.8;+45 26 25; 4.99; 2.54;  C7I               ;*
191.404583; +7.673333;    4847;4847; 32    Vir;110951;     ;FM Vir   ;12 45 37.1;+07 40 24; 5.22; 0.33;  F0IIIm            ;*
191.594583;-56.488889;    4848;4848;          ;110956;     ;         ;12 46 22.7;-56 29 20; 4.65;-0.16;  B3V               ;*
191.661250;+16.577500;    4851;4851; 27    Com;111067;     ;         ;12 46 38.7;+16 34 39; 5.12; 1.35;  K3III             ;
191.893333;+66.790278;    4863;4863;  7    Dra;111335;     ;         ;12 47 34.4;+66 47 25; 5.43; 1.56; gK5                ;
193.744167;-85.123333;    4870;4870;   Iot Oct;111482;     ;         ;12 54 58.6;-85 07 24; 5.46; 1.02;  K0III             ;*
192.671667;-33.999444;    4874;4874;          ;111597;     ;         ;12 50 41.2;-33 59 58; 4.91;-0.04;  A0IV              ;*
192.924583;+27.540556;    4883;4883; 31    Com;111812;     ;Var?     ;12 51 41.9;+27 32 26; 4.94; 0.67;  G0III             ;*
192.306667;+83.412778;    4893;4893;          ;112028; 8682;         ;12 49 13.6;+83 24 46; 5.28;-0.03;  A1IIIShell        ;*
193.324167;+21.245000;    4894;4894; 35    Com;112033; 8695;         ;12 53 17.8;+21 14 42; 4.90; 0.90;  G8III+F6V         ;*
193.663333;-59.146667;    4897;4897;   Lam Cru;112078;     ;Lam Cru  ;12 54 39.2;-59 08 48; 4.62;-0.15;  B4Vne             ;*
193.653333;-57.168333;    4899;4899;   Mu 2Cru;112091;     ;Mu2 Cru  ;12 54 36.8;-57 10 06; 5.17;-0.12;  B5Vne             ;*
193.588333; -9.538889;    4902;4902; 40Psi Vir;112142;     ;Psi Vir  ;12 54 21.2;-09 32 20; 4.79; 1.60;  M3-IIICa-1        ;*
193.830833;-42.915833;    4906;4906;          ;112213;     ;         ;12 55 19.4;-42 54 57; 5.47; 1.68;  M0III             ;
193.987500;-56.836111;    4908;4908;          ;112244;     ; 6024    ;12 55 57.0;-56 50 10; 5.32; 0.01;  O9Ib              ;*
194.268333;-51.198611;    4913;4913;          ;112409;     ;         ;12 57 04.4;-51 11 55; 5.16;-0.06;  B8-9V             ;
193.868750;+65.438611;    4916;4916;  8    Dra;112429;     ;         ;12 55 28.5;+65 26 19; 5.24; 0.28;  F0V               ;*
194.730833;+17.409444;    4920;4920; 36    Com;112769;     ; 6046    ;12 58 55.4;+17 24 34; 4.78; 1.56;  M1-IIIb           ;
195.068750;+30.785000;    4924;4924; 37    Com;112989; 8731;Var?     ;13 00 16.5;+30 47 06; 4.90; 1.17;  G9IIICH-2Fe1Ca1   ;*
194.979583;+66.597222;    4928;4928;  9    Dra;113092;     ;         ;12 59 55.1;+66 35 50; 5.32; 1.29;  K2III             ;
195.182500;+56.366389;    4931;4931; 78    UMa;113139; 8739; 6058    ;13 00 43.8;+56 21 59; 4.93; 0.36;  F2V               ;*
195.888333;-49.527222;    4933;4933;   Xi 1Cen;113314;     ;         ;13 03 33.2;-49 31 38; 4.85; 0.02;  A0V               ;*
196.569583;-48.463611;    4940;4940;          ;113703;     ;         ;13 06 16.7;-48 27 49; 4.71;-0.14;  B5V               ;*
196.435417;+35.798889;    4943;4943; 14    CVn;113797;     ; 6089    ;13 05 44.5;+35 47 56; 5.25;-0.08;  B9V               ;*
196.794583;+27.624722;    4954;4954; 41    Com;113996;     ;         ;13 07 10.7;+27 37 29; 4.80; 1.48;  K5III             ;
196.974167;-10.740278;    4955;4955; 49    Vir;114038;     ;         ;13 07 53.8;-10 44 25; 5.19; 1.14;  K2III             ;*
197.263750;-23.118056;    4958;4958; 45Psi Hya;114149;     ;         ;13 09 03.3;-23 07 05; 4.95; 1.05;  K1III             ;
197.497083;+17.529444;    4968;4968; 42Alp Com;114378; 8804; 6116    ;13 09 59.3;+17 31 46; 5.22; 0.45;  F5V               ;*
197.497083;+17.529444;    4969;4969; 42Alp Com;114379; 8804; 6116    ;13 09 59.3;+17 31 46; 5.22;     ;  F5V               ;*
197.846667;-43.368889;    4973;4973;          ;114474;     ;         ;13 11 23.2;-43 22 08; 5.25; 1.05;  K1-2III           ;*
198.072500;-59.920833;    4975;4975;          ;114529;     ;V831 Cen ;13 12 17.4;-59 55 15; 4.60;-0.08;  B8V               ;*
198.013333;-37.803056;    4979;4979;          ;114613;     ;         ;13 12 03.2;-37 48 11; 4.85; 0.70;  G3V               ;
198.014583;-16.198611;    4981;4981; 53    Vir;114642;     ; 6136    ;13 12 03.5;-16 11 55; 5.04; 0.46;  F5III-IV          ;*
198.561667;-59.103333;    4989;4989;          ;114837;     ;         ;13 14 14.8;-59 06 12; 4.92; 0.48;  F7IV              ;
198.812083;-67.894444;    4993;4993;   Eta Mus;114911;     ;Eta Mus  ;13 15 14.9;-67 53 40; 4.80;-0.08;  B8V               ;*
198.545417;-19.930833;    4995;4995; 55    Vir;114946;     ;         ;13 14 10.9;-19 55 51; 5.33; 0.87;  G6V               ;
198.429167;+40.152778;    4997;4997;          ;115004;     ;         ;13 13 43.0;+40 09 10; 4.92; 1.06;  G8IIIaCN0.5       ;
198.995000;-19.943056;    5001;5001; 57    Vir;115202;     ;         ;13 15 58.8;-19 56 35; 5.22; 1.03;  K1III-IV          ;*
199.304167;-66.783611;    5002;5002;          ;115211;     ; 6164    ;13 17 13.0;-66 47 01; 4.87; 1.50;  K2Ib-II           ;*
199.221250;-31.506111;    5006;5006;          ;115310;     ;         ;13 16 53.1;-31 30 22; 5.10; 0.96;  K1III             ;
199.193750; +9.424167;    5011;5011; 59    Vir;115383;     ;         ;13 16 46.5;+09 25 27; 5.22; 0.59;  G0V s             ;
199.315000;+13.675556;    5013;5013;          ;115478;     ;         ;13 17 15.6;+13 40 32; 5.33; 1.31;  K3III             ;
199.401250; +5.469722;    5015;5015; 60Sig Vir;115521;     ; 6173    ;13 17 36.3;+05 28 11; 4.80; 1.67;  M1III             ;*
199.385417;+40.572500;    5017;5017; 20    CVn;115604;     ;AO CVn   ;13 17 32.5;+40 34 21; 4.73; 0.30;  F3III             ;*
199.601250;-18.311389;    5019;5019; 61    Vir;115617;     ;         ;13 18 24.3;-18 18 41; 4.74; 0.71;  G6V               ;
199.560417;+49.681944;    5023;5023; 21    CVn;115735;     ;BK CVn   ;13 18 14.5;+49 40 55; 5.15;-0.07;  A0V               ;*
200.157500;-52.748056;    5026;5026;          ;115823;     ; 6190    ;13 20 37.8;-52 44 53; 5.48;-0.13;  B6V               ;*
200.657917;-60.988333;    5035;5035;          ;116087;     ;         ;13 22 37.9;-60 59 18; 4.53;-0.13;  B3V               ;*
201.002083;-64.535833;    5041;5041;          ;116243;     ;         ;13 24 00.5;-64 32 09; 4.53; 0.85;  G6II              ;
201.279583;-74.887778;    5042;5042;   Iot1Mus;116244;     ;         ;13 25 07.1;-74 53 16; 5.05; 1.11;  K0III             ;
200.754583;-17.735278;    5044;5044; 63    Vir;116292;     ; 6213    ;13 23 01.1;-17 44 07; 5.37; 0.99;  KIII              ;
201.307917;-64.485278;    5048;5048;          ;116457;     ;         ;13 25 13.9;-64 29 07; 5.31; 0.40;  F2III             ;*
201.532500;-39.755278;    5058;5058;          ;116713;     ;         ;13 26 07.8;-39 45 19; 5.09; 1.20;  K0.5III:Ba3       ;*
201.680000;-12.707778;    5064;5064; 68    Vir;116870;     ; 6244    ;13 26 43.2;-12 42 28; 5.25; 1.52;  M0III             ;*
201.863333;-15.973611;    5068;5068; 69    Vir;116976;     ; 6253    ;13 27 27.2;-15 58 25; 4.76; 1.09;  K0-III-IVCN2Fe0.5 ;*
202.355000;-51.165278;    5071;5071;          ;117150;     ;         ;13 29 25.2;-51 09 55; 5.06; 0.07;  A1V               ;
202.107500;+13.778889;    5072;5072; 70    Vir;117176;     ;         ;13 28 25.8;+13 46 44; 4.98; 0.71;  G4V               ;*
202.428333;-23.281389;    5080;5080;          ;117287; 8920;R Hya    ;13 29 42.8;-23 16 53; 4.97; 1.60;  M7IIIe            ;*
202.112917;+59.945833;    5085;5085;          ;117376;     ;         ;13 28 27.1;+59 56 45; 5.40;-0.01;  A1Vn              ;*
202.991250; -6.255833;    5095;5095; 74    Vir;117675;     ; 6297    ;13 31 57.9;-06 15 21; 4.69; 1.62;  M2III             ;
203.242083;-10.165000;    5100;5100; 76    Vir;117818;     ;         ;13 32 58.1;-10 09 54; 5.21; 0.96;  K0III             ;
203.532917; +3.658889;    5105;5105; 78    Vir;118022;     ;CW Vir   ;13 34 07.9;+03 39 32; 4.94; 0.03;  A1pSrCrEu         ;*
203.699167;+37.182500;    5110;5110;          ;118216;     ;BH CVn   ;13 34 47.8;+37 10 57; 4.98; 0.40;  F2IV              ;*
203.613750;+49.016111;    5112;5112; 24    CVn;118232;     ; 6322    ;13 34 27.3;+49 00 58; 4.70; 0.12;  A5V               ;*
204.365000;+36.295000;    5127;5127; 25    CVn;118623; 8974;         ;13 37 27.6;+36 17 42; 4.82; 0.23;  A7III             ;*
204.295833;+71.242222;    5139;5139;          ;118904;     ;         ;13 37 11.0;+71 14 32; 5.50; 1.20; gK2                ;
205.504583;-58.787222;    5140;5140;          ;118978;     ;         ;13 42 01.1;-58 47 14; 5.38;-0.03;  B9III             ;*
205.436250;-54.560000;    5141;5141;          ;118991;     ;         ;13 41 44.7;-54 33 36; 5.01;-0.05;  B8Vn              ;*
204.876667;+52.921389;    5142;5142; 82    UMa;119024;     ;         ;13 39 30.4;+52 55 17; 5.46; 0.10;  A3Vn              ;
205.403333; -8.703056;    5150;5150; 82    Vir;119149;     ; 6390    ;13 41 36.8;-08 42 11; 5.01; 1.63;  M1.5III           ;
205.184583;+54.681667;    5154;5154; 83    UMa;119228;     ; 6389    ;13 40 44.3;+54 40 54; 4.66; 1.64;  M2IIIabBa0.5      ;
205.765417; +3.538056;    5159;5159; 84    Vir;119425; 9000; 6401    ;13 43 03.7;+03 32 17; 5.36; 1.11;  K2III             ;*
206.663750;-51.432778;    5172;5172;          ;119834;     ; 6434    ;13 46 39.3;-51 25 58; 4.65; 0.96;  G8-K0III          ;*
206.735000;-36.251944;    5174;5174;          ;119921;     ;         ;13 46 56.4;-36 15 07; 5.15;-0.02;  A0V               ;
206.910000;-50.321111;    5176;5176;          ;119971;     ;         ;13 47 38.4;-50 19 16; 5.45; 1.36;  K2III             ;
206.855833;-17.860000;    5181;5181; 87    Vir;120052;     ; 6442    ;13 47 25.4;-17 51 36; 5.43; 1.62;  M2IIIab           ;*
206.749167;+38.542778;    5186;5186;          ;120164;     ;         ;13 46 59.8;+38 32 34; 5.50; 1.03;  K0III+F8V         ;
207.467917;-18.134167;    5196;5196; 89    Vir;120452;     ;         ;13 49 52.3;-18 08 03; 4.97; 1.06;  K0.5III-IIIb      ;*
207.428333;+21.264167;    5201;5201;  6    Boo;120539;     ;         ;13 49 42.8;+21 15 51; 4.91; 1.43;  K4III             ;
208.020000;-52.811667;    5207;5207;          ;120642;     ;         ;13 52 04.8;-52 48 42; 5.25;-0.09;  B9V               ;*
207.956667;-32.994444;    5210;5210;  3    Cen;120709;     ;         ;13 51 49.6;-32 59 40; 4.56;-0.13;  B5IIIp            ;*
207.947917;+34.444167;    5219;5219;          ;120933;     ;AW CVn   ;13 51 47.5;+34 26 39; 4.74; 1.66;  K5III             ;*
208.302083;-31.927778;    5221;5221;  4    Cen;120955;     ;         ;13 53 12.5;-31 55 40; 4.73;-0.14;  B4IV              ;*
207.857917;+64.723333;    5226;5226; 10    Dra;121130; 9039;CU Dra   ;13 51 25.9;+64 43 24; 4.65; 1.58;  M3.5III           ;*
208.675417; -1.503056;    5232;5232; 90    Vir;121299;     ;         ;13 54 42.1;-01 30 11; 5.15; 1.08;  K2III             ;
209.412083;-63.686667;    5241;5241;          ;121474;     ;         ;13 57 38.9;-63 41 12; 4.71; 1.11;  K1.5III           ;
209.142500;+27.491944;    5247;5247;  9    Boo;121710;     ; 6502    ;13 56 34.2;+27 29 31; 5.01; 1.42;  K3III             ;*
209.629583;-24.972222;    5250;5250; 47    Hya;121847;     ;         ;13 58 31.1;-24 58 20; 5.15;-0.10;  B8VpShell         ;*
211.332500;-76.796667;    5261;5261;   The Aps;122250;     ;The Aps  ;14 05 19.8;-76 47 48; 5.50; 1.55;  M6.5III:          ;*
210.595000;-27.430000;    5265;5265;          ;122430;     ;         ;14 02 22.8;-27 25 48; 5.48; 1.34;  K3III             ;
211.678333; -9.313333;    5290;5290; 95    Vir;123255;     ;         ;14 06 42.8;-09 18 48; 5.46; 0.34;  F2IV              ;
212.478333;-53.439167;    5297;5297;          ;123569;     ;         ;14 09 54.8;-53 26 21; 4.75; 0.94;  G9-III            ;*
211.982500;+43.854444;    5299;5299;          ;123657;     ;BY Boo   ;14 07 55.8;+43 51 16; 5.27; 1.59;  M4.5:III          ;*
212.072083;+49.458056;    5300;5300; 13    Boo;123782;     ;CF Boo   ;14 08 17.3;+49 27 29; 5.25; 1.65;  M1.5III           ;*
212.710417;-16.301944;    5301;5301;          ;123934;     ;ET Vir   ;14 10 50.5;-16 18 07; 4.91; 1.72;  M2IIIa            ;*
214.557500;-81.007778;    5303;5303;   Eta Aps;123998;     ;         ;14 18 13.8;-81 00 28; 4.91; 0.25;  A2m               ;*
212.599583;+25.091667;    5304;5304; 12    Boo;123999;     ;         ;14 10 23.9;+25 05 30; 4.83; 0.54;  F9IV w            ;*
213.191667;-27.261111;    5312;5312; 50    Hya;124206;     ;         ;14 12 46.0;-27 15 40; 5.08; 1.16;  K3III             ;
213.065833; +2.409444;    5313;5313;          ;124224; 9152;CU Vir   ;14 12 15.8;+02 24 34; 5.01;-0.12;  A0VpSi            ;*
213.737500;-57.085833;    5316;5316;          ;124367;     ;V795 Cen ;14 14 57.0;-57 05 09; 5.07;-0.08;  B4Vne             ;*
212.212083;+77.547500;    5321;5321;  4    UMi;124547;     ;         ;14 08 50.9;+77 32 51; 4.82; 1.36;  K3III             ;*
213.370833;+51.790278;    5329;5329; 17Kap2Boo;124675; 9173;Kap2 Boo ;14 13 29.0;+51 47 25; 4.54; 0.20;  A8IV              ;*
213.711667;+10.100556;    5330;5330; 15    Boo;124679;     ;         ;14 14 50.8;+10 06 02; 5.29; 1.00;  K1III             ;*
213.850417;-18.200833;    5332;5332;          ;124683;     ;         ;14 15 24.1;-18 12 03; 5.43;-0.03;  A1V               ;*
213.016667;+69.432500;    5334;5334;          ;124730;     ; 6593    ;14 12 04.0;+69 25 57; 5.24; 1.58;  M2IIIab           ;
215.594583;-80.108889;    5336;5336;   Eps Aps;124771;     ;         ;14 22 22.7;-80 06 32; 5.06;-0.10;  B4V               ;*
214.964583;-61.273056;    5349;5349;          ;125158;     ;         ;14 19 51.5;-61 16 23; 5.23; 0.29;  Am                ;*
214.041250;+51.367222;    5350;5350; 21Iot Boo;125161; 9198;Iot Boo  ;14 16 09.9;+51 22 02; 4.75; 0.20;  A9V               ;*
214.777500;-13.371111;    5359;5359;100Lam Vir;125337;     ; 6621    ;14 19 06.6;-13 22 16; 4.52; 0.13;  A2m               ;*
214.499167;+35.509444;    5361;5361;          ;125351;     ;         ;14 17 59.8;+35 30 34; 4.81; 1.06;  K0III             ;*
215.177083;-45.187222;    5364;5364;          ;125442;     ;         ;14 20 42.5;-45 11 14; 4.77; 0.31;  F0IV              ;
214.817917;+13.004167;    5365;5365; 18    Boo;125451;     ;         ;14 19 16.3;+13 00 15; 5.41; 0.38;  F5IV              ;*
214.885417; -2.265556;    5366;5366;102Ups Vir;125454;     ; 6629    ;14 19 32.5;-02 15 56; 5.14; 1.02;  G9III             ;
214.938333;+16.306944;    5370;5370; 20    Boo;125560;     ; 6631    ;14 19 45.2;+16 18 25; 4.86; 1.23;  K3III             ;*
215.654167;-58.459444;    5371;5371;          ;125628;     ;         ;14 22 37.0;-58 27 34; 4.92; 0.86;  G8III+F5V         ;*
215.774167;-27.753889;    5381;5381; 51    Hya;125932;     ; 6648    ;14 23 05.8;-27 45 14; 4.77; 1.31;  K4III             ;*
215.844583; +8.446667;    5386;5386;          ;126129; 9247;         ;14 23 22.7;+08 26 48; 5.12;-0.02;  A0V               ;*
216.202500;-24.806389;    5390;5390;          ;126218;     ;         ;14 24 48.6;-24 48 23; 5.32; 0.96;  G8III             ;
216.047083; +5.820000;    5392;5392;          ;126248;     ;         ;14 24 11.3;+05 49 12; 5.10; 0.12;  A5V               ;
216.534167;-45.221389;    5395;5395;   Tau1Lup;126341;     ;Tau1 Lup ;14 26 08.2;-45 13 17; 4.56;-0.15;  B2IV              ;*
216.614167;+19.226944;    5405;5405; 22    Boo;126661;     ;         ;14 26 27.4;+19 13 37; 5.39; 0.23;  F0m               ;
217.043333;-29.491667;    5407;5407; 52    Hya;126769; 9270; 6674    ;14 28 10.4;-29 29 30; 4.97;-0.07;  B8V               ;*
217.050417; -2.228056;    5409;5409;105Phi Vir;126868; 9273; 6675    ;14 28 12.1;-02 13 41; 4.81; 0.70;  G2IV              ;*
217.173750; -6.900556;    5410;5410;106    Vir;126927;     ;         ;14 28 41.7;-06 54 02; 5.42; 1.49;  K5III             ;
217.535833;-45.321667;    5412;5412;          ;126981;     ;         ;14 30 08.6;-45 19 18; 5.50;-0.08;  B8Vn              ;*
217.587083;-49.519167;    5413;5413;          ;126983;     ;         ;14 30 20.9;-49 31 09; 5.37; 0.05;  A1V+B             ;*
219.333750;-46.133889;    5450;5450;          ;128266;     ;         ;14 37 20.1;-46 08 02; 5.41; 1.01;  G8III             ;*
219.709167;+44.404444;    5468;5468; 33    Boo;129002;     ;         ;14 38 50.2;+44 24 16; 5.39; 0.00;  A1V               ;
220.181667;+16.418333;    5475;5475; 29Pi 1Boo;129174; 9338; 6762    ;14 40 43.6;+16 25 06; 4.94;-0.03;  B9pMnHgSi         ;*
220.287083;+13.728333;    5477;5477; 30Zet Boo;129246; 9343; 6766    ;14 41 08.9;+13 43 42; 4.83;     ;  A2III             ;*
220.411667; +8.161667;    5480;5480; 31    Boo;129312;     ; 6769    ;14 41 38.8;+08 09 42; 4.86; 1.00;  G7+IIIHdel -0.5   ;
221.322083;-62.875833;    5482;5482;          ;129422;     ;         ;14 45 17.3;-62 52 33; 5.36; 0.29;  A9V               ;*
221.246667;-35.191944;    5489;5489;          ;129685;     ;         ;14 44 59.2;-35 11 31; 4.92; 0.01;  A0V               ;
220.855833;+26.527778;    5490;5490; 34    Boo;129712;     ;W Boo    ;14 43 25.4;+26 31 40; 4.81; 1.66;  M3-III            ;*
221.755417;-52.383611;    5495;5495;          ;129893;     ;         ;14 47 01.3;-52 23 01; 5.21; 0.98;  G8III             ;
221.500417;-25.443056;    5497;5497; 54    Hya;129926; 9375;         ;14 46 00.1;-25 26 35; 4.94; 0.35;  F2III-IV          ;*
221.310417;+16.964444;    5502;5502; 35Omi Boo;129972;     ;         ;14 45 14.5;+16 57 52; 4.60; 0.98;  G8.5III           ;*
221.246667;+27.075000;    5505;5505; 36Eps Boo;129988; 9372;         ;14 44 59.2;+27 04 30; 5.12;     ;  A2V               ;*
221.936667;-26.087500;    5516;5516; 56    Hya;130259;     ;         ;14 47 44.8;-26 05 15; 5.24; 0.94;  G5III             ;
222.329583;-14.148889;    5523;5523;  7Mu  Lib;130559; 9396; 6816    ;14 49 19.1;-14 08 56; 5.31; 0.07;  A1pSrCrEu         ;*
222.671667;-15.997222;    5530;5530;  8Alp1Lib;130819;     ;         ;14 50 41.2;-15 59 50; 5.15; 0.41;  F4IV              ;*
222.754167; -2.299167;    5535;5535; 11    Lib;130952;     ;         ;14 51 01.0;-02 17 57; 4.94; 0.98;  G8III-IV          ;
224.470417;-76.662778;    5540;5540;          ;131109;     ;R Aps    ;14 57 52.9;-76 39 46; 5.34; 1.45;  K4III:            ;*
222.623333;+37.271944;    5541;5541;          ;131111;     ;         ;14 50 29.6;+37 16 19; 5.48; 1.02;  K0III-IV          ;*
223.212917;-37.803333;    5543;5543;          ;131120;     ;         ;14 52 51.1;-37 48 12; 5.03;-0.16;  B7IIIp            ;*
